date,actual,predicted,pred_return,signal,position,cash,total,returns
2023-01-06,106.225231512447,106.3805978070127,0.02096965755110891,-1,0.0,1000000,1000000.0,0.0
2023-01-09,107.42853077080282,107.4718108964712,0.010257632613026813,-1,0.0,1000000,1000000.0,0.0
2023-01-10,105.02152086972931,108.83761501260112,0.012708487041737992,-1,0.0,1000000,1000000.0,0.0
2023-01-11,106.5592756142538,110.02795807401452,0.010936871974597917,-1,0.0,1000000,1000000.0,0.0
2023-01-12,106.5592756142538,110.07383707217969,0.0004169758211298724,-1,0.0,1000000,1000000.0,0.0
2023-01-13,108.43148584494692,110.1918690306816,0.0010722980286816952,-1,0.0,1000000,1000000.0,0.0
2023-01-16,109.30074100149596,110.798942184161,0.005509237286013935,-1,0.0,1000000,1000000.0,0.0
2023-01-17,108.56518576254204,112.97130471242968,0.01960634718567933,-1,0.0,1000000,1000000.0,0.0
2023-01-18,109.50108518570768,113.07352810194914,0.0009048615467410759,-1,0.0,1000000,1000000.0,0.0
2023-01-19,109.3673852681126,112.81211423061762,-0.00231189276322763,-1,0.0,1000000,1000000.0,0.0
2023-01-20,109.6351964876646,113.23300984710332,0.0037309434306431744,-1,0.0,1000000,1000000.0,0.0
2023-01-30,109.76889640525968,113.737025995291,0.004451141490173782,-1,0.0,1000000,1000000.0,0.0
2023-01-31,108.69888568013712,114.59982836314887,0.007585940992457463,-1,0.0,1000000,1000000.0,0.0
2023-02-01,106.76003118282736,113.82629318786802,-0.006749880748770809,-1,0.0,1000000,1000000.0,0.0
2023-02-02,106.0915315948519,112.40667565839117,-0.012471789159766433,-1,0.0,1000000,1000000.0,0.0
2023-02-03,104.21932136415876,110.74113143253258,-0.01481712910824129,-1,0.0,1000000,1000000.0,0.0
2023-02-06,102.07971129827546,108.7557599699028,-0.017928040258820555,-1,0.0,1000000,1000000.0,0.0
2023-02-07,103.48376612520484,107.15823075621024,-0.014689145789930191,-1,0.0,1000000,1000000.0,0.0
2023-02-08,102.34711113346565,106.10290331921324,-0.009848309640329234,-1,0.0,1000000,1000000.0,0.0
2023-02-09,102.94896645482449,105.68470942131476,-0.003941399196592421,-1,0.0,1000000,1000000.0,0.0
2023-02-10,101.94601138068036,105.35328186867648,-0.0031360028754684466,-1,0.0,1000000,1000000.0,0.0
2023-02-13,100.8760006555578,104.58286019808722,-0.0073127448611386425,-1,0.0,1000000,1000000.0,0.0
2023-02-14,101.81231146308528,104.49222708087132,-0.0008666153999253856,-1,0.0,1000000,1000000.0,0.0
2023-02-15,99.8734569657755,103.90865586603168,-0.005584828949889098,-1,0.0,1000000,1000000.0,0.0
2023-02-16,99.4053015620118,103.4874890733309,-0.004053240696749838,-1,0.0,1000000,1000000.0,0.0
2023-02-17,98.26864657027258,102.6842249500271,-0.007761944274583876,-1,0.0,1000000,1000000.0,0.0
2023-02-20,103.08266637241957,101.68603534590255,-0.009720963513240033,-1,0.0,1000000,1000000.0,0.0
2023-02-21,102.74821088625092,104.08620598196062,0.023603738978449362,-1,0.0,1000000,1000000.0,0.0
2023-02-22,102.21341121587056,105.15685989689108,0.010286222894088537,-1,0.0,1000000,1000000.0,0.0
2023-02-23,102.4141667844441,105.17623393092362,0.00018423937393663437,-1,0.0,1000000,1000000.0,0.0
2023-02-24,101.1438118751098,105.77904861347,0.005731472406040883,-1,0.0,1000000,1000000.0,0.0
2023-02-27,100.0071568833706,105.88150300495045,0.0009685697954688877,-1,0.0,1000000,1000000.0,0.0
2023-02-28,100.6086008203676,104.51088802189383,-0.012944800972390147,-1,0.0,1000000,1000000.0,0.0
2023-03-01,103.21636629001466,104.14553331168074,-0.003495853084097389,-1,0.0,1000000,1000000.0,0.0
2023-03-02,103.6845216937784,105.43808971905004,0.012411059469070285,-1,0.0,1000000,1000000.0,0.0
2023-03-03,104.01856579558522,106.78321413788969,0.01275748092955653,-1,0.0,1000000,1000000.0,0.0
2023-03-06,101.07675622413134,107.68975622488269,0.008489556100290896,-1,0.0,1000000,1000000.0,0.0
2023-03-07,100.0071568833706,107.10719940995868,-0.005409584303519899,-1,0.0,1000000,1000000.0,0.0
2023-03-08,98.93714615824804,106.23283690048784,-0.008163433590716584,-1,0.0,1000000,1000000.0,0.0
2023-03-09,96.73089182574807,104.54642214963206,-0.015874703152618408,-1,0.0,1000000,1000000.0,0.0
2023-03-10,96.32979207296282,103.39587168688992,-0.011005163439217647,-1,0.0,1000000,1000000.0,0.0
2023-03-13,95.72793675160398,100.3398563528932,-0.029556454084077477,-1,0.0,1000000,1000000.0,0.0
2023-03-14,94.52422610888632,99.34601561177335,-0.009904745504363932,-1,0.0,1000000,1000000.0,0.0
2023-03-15,95.72793675160398,98.74427559052376,-0.00605701212619425,-1,0.0,1000000,1000000.0,0.0
2023-03-16,94.19018200707951,98.90985377873535,0.0016768383505918472,-1,0.0,1000000,1000000.0,0.0
2023-03-17,93.72202660331575,98.28291445661088,-0.00633849205284398,-1,0.0,1000000,1000000.0,0.0
2023-03-20,92.51872734495991,98.07436990365532,-0.002121880024707923,-1,0.0,1000000,1000000.0,0.0
2023-03-21,93.38757111714712,96.85539264264278,-0.012429111318380315,-1,0.0,1000000,1000000.0,0.0
2023-03-22,93.98942643850594,95.27633354226585,-0.016303264663879102,-1,0.0,1000000,1000000.0,0.0
2023-03-23,94.72498167745988,95.44523615000296,0.0017727656119572721,-1,0.0,1000000,1000000.0,0.0
2023-03-24,94.19018200707951,95.959105034005,0.005383913380385463,-1,0.0,1000000,1000000.0,0.0
2023-03-27,92.71907152917164,96.47623807615147,0.0053890982201554305,-1,0.0,1000000,1000000.0,0.0
2023-03-28,92.98647136436183,96.46412553854482,-0.00012554943940801255,-1,0.0,1000000,1000000.0,0.0
2023-03-29,92.2509161254079,96.01339049483744,-0.0046725665234718106,-1,0.0,1000000,1000000.0,0.0
2023-03-30,93.25387119955202,95.66578276136644,-0.0036204089000448914,-1,0.0,1000000,1000000.0,0.0
2023-03-31,92.2509161254079,95.65063706757635,-0.00015831881946615223,-1,0.0,1000000,1000000.0,0.0
2023-04-03,93.1872269329354,95.76563586989488,0.0012022795231074745,-1,0.0,1000000,1000000.0,0.0
2023-04-04,93.05352701534032,96.0736719630921,0.0032165618741957225,-1,0.0,1000000,1000000.0,0.0
2023-04-06,92.58537161157656,95.58652900162012,-0.005070514653162328,-1,0.0,1000000,1000000.0,0.0
2023-04-07,92.85277144676674,95.64750347575772,0.0006378981931289829,-1,0.0,1000000,1000000.0,0.0
2023-04-10,93.25387119955202,95.88290451756916,0.0024611310620470395,-1,0.0,1000000,1000000.0,0.0
2023-04-11,92.31797177638636,96.47478175944087,0.006172917318783,-1,0.0,1000000,1000000.0,0.0
2023-04-12,91.91687202360109,95.94492352231298,-0.005492194203134848,-1,0.0,1000000,1000000.0,0.0
2023-04-13,92.45167169398148,95.40814526991892,-0.005594649854186673,-1,0.0,1000000,1000000.0,0.0
2023-04-14,93.32092685053048,95.39059916444728,-0.00018390573909599084,-1,0.0,1000000,1000000.0,0.0
2023-04-17,94.9253258616716,96.73649693767804,0.014109333467027696,-1,0.0,1000000,1000000.0,0.0
2023-04-18,95.39348126543534,98.27619531261516,0.0159164164888983,-1,0.0,1000000,1000000.0,0.0
2023-04-19,94.39052619129124,99.0842903899727,0.008222693957443017,-1,0.0,1000000,1000000.0,0.0
2023-04-20,93.72202660331575,98.49435155586058,-0.005953908856694223,-1,0.0,1000000,1000000.0,0.0
2023-04-21,92.05057194119618,97.13178146718452,-0.01383399217470127,-1,0.0,1000000,1000000.0,0.0
2023-04-24,89.3761622049325,96.16960808184724,-0.00990585543478728,-1,0.0,1000000,1000000.0,0.0
2023-04-25,90.57946146328833,94.54383636753286,-0.016905254651040424,-1,0.0,1000000,1000000.0,0.0
2023-04-26,89.50986212252758,93.93226369759591,-0.006468667799342298,-1,0.0,1000000,1000000.0,0.0
2023-04-27,90.44576154569324,93.11260847862542,-0.008726024336103366,-1,0.0,1000000,1000000.0,0.0
2023-04-28,92.384616043003,92.76468939468523,-0.0037365410509366814,-1,0.0,1000000,1000000.0,0.0
2023-05-04,93.58832668572067,94.1912068523012,0.015377806651694526,-1,0.0,1000000,1000000.0,0.0
2023-05-05,94.7916259440765,95.42708743072004,0.013120976147558805,-1,0.0,1000000,1000000.0,0.0
2023-05-08,97.53309133131864,97.12350557084298,0.017777113247373633,-1,0.0,1000000,1000000.0,0.0
2023-05-09,96.4634919905579,99.48356221419712,0.02429954138787438,-1,0.0,1000000,1000000.0,0.0
2023-05-10,94.3238819246746,100.43848414667202,0.009598791109016291,-1,0.0,1000000,1000000.0,0.0
2023-05-11,94.39052619129124,98.72292297447754,-0.017080715492372667,-1,0.0,1000000,1000000.0,0.0
2023-05-12,92.85277144676674,97.5434671359212,-0.0119471324695406,-1,0.0,1000000,1000000.0,0.0
2023-05-15,94.25682627369612,96.96273824955809,-0.005953539518478546,-1,0.0,1000000,1000000.0,0.0
2023-05-16,92.85277144676674,96.9325673847402,-0.0003111593727915807,-1,0.0,1000000,1000000.0,0.0
2023-05-17,91.98351629021772,97.04667230990528,0.001177157773116333,-1,0.0,1000000,1000000.0,0.0
2023-05-18,91.98351629021772,96.58744041145891,-0.004732072594718861,-1,0.0,1000000,1000000.0,0.0
2023-05-19,90.9805612160736,95.6832384747664,-0.009361485642860545,-1,0.0,1000000,1000000.0,0.0
2023-05-22,91.2479610512638,94.9208315678671,-0.007968029918848929,-1,0.0,1000000,1000000.0,0.0
2023-05-23,90.11171744388642,94.1686289215054,-0.007924526512643082,-1,0.0,1000000,1000000.0,0.0
2023-05-24,88.77430688357367,93.3581936938474,-0.008606212460983698,-1,0.0,1000000,1000000.0,0.0
2023-05-25,88.2395072131933,92.4523446127374,-0.009702941383812225,-1,0.0,1000000,1000000.0,0.0
2023-05-26,89.3761622049325,91.27204511484526,-0.01276657182504315,-1,0.0,1000000,1000000.0,0.0
2023-05-29,88.57355131500012,90.2911304399773,-0.010747153453543157,-1,0.0,1000000,1000000.0,0.0
2023-05-30,87.83840746040802,90.65952834993732,0.004080111835623956,-1,0.0,1000000,1000000.0,0.0
2023-05-31,86.03284149633151,91.09851242432482,0.0048421173414123775,-1,0.0,1000000,1000000.0,0.0
2023-06-01,85.9661972297149,90.55017403031778,-0.00601918054877737,-1,0.0,1000000,1000000.0,0.0
2023-06-02,88.2395072131933,89.4942941973271,-0.01166071566728466,-1,0.0,1000000,1000000.0,0.0
2023-06-05,88.10580729559821,90.00900674066493,0.005751344797501279,-1,0.0,1000000,1000000.0,0.0
2023-06-06,87.63765189183447,90.1418429117972,0.0014758097655160896,-1,0.0,1000000,1000000.0,0.0
2023-06-07,88.30615147980993,90.4083086955799,0.0029560720657046957,-1,0.0,1000000,1000000.0,0.0
2023-06-08,89.50986212252758,90.49760601884748,0.0009877114676291043,-1,0.0,1000000,1000000.0,0.0
2023-06-09,87.90505172702466,91.4124742199996,0.0101093083165269,-1,0.0,1000000,1000000.0,0.0
2023-06-12,87.30319640566582,91.34276184559847,-0.0007626133631756238,-1,0.0,1000000,1000000.0,0.0
2023-06-13,87.16949648807072,90.38202468984476,-0.010517934167325715,-1,0.0,1000000,1000000.0,0.0
2023-06-14,87.06953008814578,90.07750384387997,-0.003369263379635279,-1,0.0,1000000,1000000.0,0.0
2023-06-15,88.00542951131143,90.45321346808348,0.004170959542292296,-1,0.0,1000000,1000000.0,0.0
2023-06-16,88.13912942890653,90.42666832969678,-0.00029346816292008526,-1,0.0,1000000,1000000.0,0.0
2023-06-19,86.93541878618885,90.93890011284486,0.0056646097065136125,-1,0.0,1000000,1000000.0,0.0
2023-06-20,86.33397484919185,91.01894731410935,0.0008802305852078085,-1,0.0,1000000,1000000.0,0.0
2023-06-21,86.26691919821339,90.37440162513212,-0.007081445215498694,-1,0.0,1000000,1000000.0,0.0
2023-06-26,85.1302642064742,89.8421831505767,-0.005889040093045694,-1,0.0,1000000,1000000.0,0.0
2023-06-27,85.79876379444966,87.91643028100917,-0.02143484053965994,-1,0.0,1000000,1000000.0,0.0
2023-06-28,85.93287509640658,87.75278045699366,-0.001861424804128542,-1,0.0,1000000,1000000.0,0.0
2023-06-29,85.1302642064742,88.22886545502871,0.005425298156431335,-1,0.0,1000000,1000000.0,0.0
2023-06-30,85.46471969264283,87.85687194932805,-0.004216233585030871,-1,0.0,1000000,1000000.0,0.0
2023-07-03,87.20323000574088,87.39177460978527,-0.005293807180057897,-1,0.0,1000000,1000000.0,0.0
2023-07-04,86.60137468438204,89.40751780850336,0.023065594075856843,-1,0.0,1000000,1000000.0,0.0
2023-07-05,86.20027493159677,89.84244428322826,0.004864540313673116,-1,0.0,1000000,1000000.0,0.0
2023-07-06,85.53136395925948,89.13539749845818,-0.007869852500240526,-1,0.0,1000000,1000000.0,0.0
2023-07-07,85.26396412406929,88.41005134095235,-0.00813757696563111,-1,0.0,1000000,1000000.0,0.0
2023-07-10,85.26396412406929,87.49488183289459,-0.010351419258070704,-1,0.0,1000000,1000000.0,0.0
2023-07-11,85.33101977504774,87.42788122064422,-0.0007657660750755024,-1,0.0,1000000,1000000.0,0.0
2023-07-12,85.53136395925948,88.05845631276338,0.007212517143447172,-1,0.0,1000000,1000000.0,0.0
2023-07-13,86.80171886859375,88.64242927014388,0.006631651085346801,-1,0.0,1000000,1000000.0,0.0
2023-07-14,87.00247443716732,89.6455703510844,0.011316714683928364,-1,0.0,1000000,1000000.0,0.0
2023-07-17,85.9995193630232,90.14567955306232,0.005578738581497156,-1,0.0,1000000,1000000.0,0.0
2023-07-18,85.59841961023793,88.92806821668869,-0.013507151340036438,-1,0.0,1000000,1000000.0,0.0
2023-07-19,85.9995193630232,88.02150604256865,-0.010194331129638856,-1,0.0,1000000,1000000.0,0.0
2023-07-20,86.06657501400167,88.42553851590213,0.00459015633222748,-1,0.0,1000000,1000000.0,0.0
2023-07-21,86.20027493159677,88.89772661129093,0.005339951594458103,-1,0.0,1000000,1000000.0,0.0
2023-07-24,85.66506387685457,88.18339824296794,-0.008035395229468834,-1,0.0,1000000,1000000.0,0.0
2023-07-25,88.74098475026535,88.18102796197691,-2.6878993532264417e-05,-1,0.0,1000000,1000000.0,0.0
2023-07-26,88.4065292640967,91.82521446290602,0.041326196633820755,1,11311.381730784853,999000,1999000.0,0.9990000000000001
2023-07-27,88.94132893447708,92.15333768314578,0.003573345536506345,-1,0.0,998001,998001.0,-0.5007498749374688
2023-07-28,92.35129390969468,92.35266224478882,0.0021629662761470936,-1,0.0,1000000,1000000.0,0.0020030040050060816
2023-07-31,92.75239366247996,94.25705245474664,0.020620847993640723,-1,0.0,1000000,1000000.0,0.0
2023-08-01,91.6827943217192,95.73893003449182,0.015721662635871603,-1,0.0,1000000,1000000.0,0.0
2023-08-02,90.8135391651702,95.03199372892048,-0.007384000482527298,-1,0.0,1000000,1000000.0,0.0
2023-08-03,92.81944931345843,94.11212383313476,-0.00967958115673817,-1,0.0,1000000,1000000.0,0.0
2023-08-04,92.61869374488488,94.75734244086792,0.006855850037739586,-1,0.0,1000000,1000000.0,0.0
2023-08-07,91.6827943217192,96.16048852616991,0.0148077821639796,-1,0.0,1000000,1000000.0,0.0
2023-08-08,91.28169456893394,95.6676508641814,-0.005125157635346156,-1,0.0,1000000,1000000.0,0.0
2023-08-09,91.74943858833583,94.91552856632786,-0.007861824671761997,-1,0.0,1000000,1000000.0,0.0
2023-08-10,91.6827943217192,94.69113527013576,-0.0023641368233575655,-1,0.0,1000000,1000000.0,0.0
2023-08-11,89.87763974200455,94.62930709309884,-0.000652945778509606,-1,0.0,1000000,1000000.0,0.0
2023-08-14,88.4065292640967,94.71157392190152,0.0008693588839421285,-1,0.0,1000000,1000000.0,0.0
2023-08-15,88.80762901688199,92.76158593355716,-0.02058869795524998,-1,0.0,1000000,1000000.0,0.0
2023-08-16,88.80762901688199,91.85511415150884,-0.009772059985020065,-1,0.0,1000000,1000000.0,0.0
2023-08-17,87.73802967612124,91.53000400032543,-0.003539379970146972,-1,0.0,1000000,1000000.0,0.0
2023-08-18,87.67097402514278,90.19844843580304,-0.01454774944091175,-1,0.0,1000000,1000000.0,0.0
2023-08-21,86.06657501400167,89.82468726292265,-0.004143764991106358,-1,0.0,1000000,1000000.0,0.0
2023-08-22,86.40061911580848,89.63912238330374,-0.00206585611676835,-1,0.0,1000000,1000000.0,0.0
2023-08-23,85.59841961023793,89.51313592249299,-0.0014054852107099336,-1,0.0,1000000,1000000.0,0.0
2023-08-24,84.79622010466737,88.09711398875673,-0.01581915234164466,-1,0.0,1000000,1000000.0,0.0
2023-08-25,85.46471969264283,87.91373860598546,-0.0020815140754176786,-1,0.0,1000000,1000000.0,0.0
2023-08-28,87.4035741899526,87.84893753414626,-0.0007370983519382479,-1,0.0,1000000,1000000.0,0.0
2023-08-29,85.9995193630232,90.86479870118497,0.03433008129286108,1,11627.971963177799,999000,1999000.0,0.9990000000000001
2023-08-30,84.79622010466737,90.45036109604344,-0.004561035858390405,-1,0.0,998001,998001.0,-0.5007498749374688
2023-08-31,84.79622010466737,88.38187914527519,-0.02286869754529619,-1,0.0,1000000,1000000.0,0.0020030040050060816
2023-09-01,86.06657501400167,87.06857273567093,-0.01485945334388683,-1,0.0,1000000,1000000.0,0.0
2023-09-04,87.67097402514278,87.94202128086135,0.010031731516285447,-1,0.0,1000000,1000000.0,0.0
2023-09-05,86.53431903340358,89.58655437183344,0.018700196641147526,-1,0.0,1000000,1000000.0,0.0
2023-09-06,86.80171886859375,89.27131704359147,-0.003518801794000992,-1,0.0,1000000,1000000.0,0.0
2023-09-07,86.13321928061829,89.03068330518545,-0.0026955325223724236,-1,0.0,1000000,1000000.0,0.0
2023-09-08,85.73211952783302,88.93230660049466,-0.001104975285358356,-1,0.0,1000000,1000000.0,0.0
2023-09-11,86.20027493159677,89.09096477344009,0.001784033036027921,-1,0.0,1000000,1000000.0,0.0
2023-09-12,85.79876379444966,89.15733264118862,0.0007449449887235726,-1,0.0,1000000,1000000.0,0.0
2023-09-13,85.59841961023793,89.04984642438403,-0.0012055790995583182,-1,0.0,1000000,1000000.0,0.0
2023-09-14,85.86581944542812,88.97987291733136,-0.00078577908735733,-1,0.0,1000000,1000000.0,0.0
2023-09-15,85.39766404166438,88.90076981103788,-0.0008889999917957025,-1,0.0,1000000,1000000.0,0.0
2023-09-18,85.46471969264283,88.33514644421074,-0.006362412474373302,-1,0.0,1000000,1000000.0,0.0
2023-09-19,85.33101977504774,88.31899639406855,-0.00018282700365912508,-1,0.0,1000000,1000000.0,0.0
2023-09-20,84.92992002226246,88.65704265506731,0.003827560035787103,-1,0.0,1000000,1000000.0,0.0
2023-09-21,84.26100904992518,88.37212684509605,-0.0032136850208254186,-1,0.0,1000000,1000000.0,0.0
2023-09-22,85.53136395925948,87.21500789181098,-0.013093709460148317,-1,0.0,1000000,1000000.0,0.0
2023-09-25,85.39766404166438,86.86412595663204,-0.0040231829780283945,-1,0.0,1000000,1000000.0,0.0
2023-09-26,84.9965642888791,87.81911819405161,0.010994092519809318,-1,0.0,1000000,1000000.0,0.0
2023-09-27,85.06361993985756,87.6001584657245,-0.002493303654487633,-1,0.0,1000000,1000000.0,0.0
2023-09-28,85.26396412406929,87.78289106043042,0.0020859847505574347,-1,0.0,1000000,1000000.0,0.0
2023-10-09,84.66252018707227,88.25084077201323,0.005330762132915945,-1,0.0,1000000,1000000.0,0.0
2023-10-10,84.06066486571343,87.41421193069178,-0.009480123180727551,-1,0.0,1000000,1000000.0,0.0
2023-10-11,83.79326503052326,87.13135505124237,-0.003235822564798485,-1,0.0,1000000,1000000.0,0.0
2023-10-12,84.66252018707227,86.72398811481982,-0.004675319650233489,-1,0.0,1000000,1000000.0,0.0
2023-10-13,83.92696494811834,87.21462623639718,0.005657467238796343,-1,0.0,1000000,1000000.0,0.0
2023-10-16,83.99360921473497,86.80933831762354,-0.004647017779736862,-1,0.0,1000000,1000000.0,0.0
2023-10-17,84.06066486571343,86.49211236380435,-0.003654283743743103,-1,0.0,1000000,1000000.0,0.0
2023-10-18,83.5925094619497,86.25093627296819,-0.002788417165969115,-1,0.0,1000000,1000000.0,0.0
2023-10-19,81.25255521185466,86.21122402280511,-0.00046042688785885577,-1,0.0,1000000,1000000.0,0.0
2023-10-20,81.25255521185466,85.45265375717094,-0.008798973384643194,-1,0.0,1000000,1000000.0,0.0
2023-10-23,80.58364423951737,83.22642257595591,-0.02605221819724013,-1,0.0,1000000,1000000.0,0.0
2023-10-24,80.91809972568602,82.4534799709228,-0.009287226112929314,-1,0.0,1000000,1000000.0,0.0
2023-10-25,79.78144473394681,83.00161749365941,0.0066478397628566555,-1,0.0,1000000,1000000.0,0.0
2023-10-26,79.98220030252037,83.1646446167366,0.0019641439287569895,-1,0.0,1000000,1000000.0,0.0
2023-10-27,80.24960013771056,82.05134573109483,-0.013386684819882255,-1,0.0,1000000,1000000.0,0.0
2023-10-30,80.24960013771056,82.03526096411552,-0.0001960329454195886,-1,0.0,1000000,1000000.0,0.0
2023-10-31,80.31624440432718,82.13271366096237,0.001187936695776104,-1,0.0,1000000,1000000.0,0.0
2023-11-01,80.44994432192227,82.09215272968173,-0.0004938462334030946,-1,0.0,1000000,1000000.0,0.0
2023-11-02,80.44994432192227,81.70090571271082,-0.0047659490458147324,-1,0.0,1000000,1000000.0,0.0
2023-11-03,80.44994432192227,82.1506966614472,0.005505336138108552,-1,0.0,1000000,1000000.0,0.0
2023-11-06,81.85399914885167,82.31729427135619,0.0020279512734451277,-1,0.0,1000000,1000000.0,0.0
2023-11-07,81.25255521185466,83.86041750145407,0.018746039258907388,-1,0.0,1000000,1000000.0,0.0
2023-11-08,80.58364423951737,83.87495053786934,0.0001733003107815545,-1,0.0,1000000,1000000.0,0.0
2023-11-09,80.51699997290073,84.06694329814185,0.0022890357495450875,-1,0.0,1000000,1000000.0,0.0
2023-11-10,79.24664506356645,83.20699330232402,-0.010229347732651939,-1,0.0,1000000,1000000.0,0.0
2023-11-13,78.9121895773978,82.46441238981569,-0.008924501211217128,-1,0.0,1000000,1000000.0,0.0
2023-11-14,79.04588949499289,81.37212463906042,-0.01324556519716591,-1,0.0,1000000,1000000.0,0.0
2023-11-15,79.71438908296835,81.39476283123734,0.00027820574032366707,-1,0.0,1000000,1000000.0,0.0
2023-11-16,78.84554531078116,82.41955783512972,0.012590429264069058,-1,0.0,1000000,1000000.0,0.0
2023-11-17,78.24368998942234,81.76275397687478,-0.007969029141951967,-1,0.0,1000000,1000000.0,0.0
2023-11-20,78.51108982461253,80.77120316823779,-0.012127169895933654,-1,0.0,1000000,1000000.0,0.0
2023-11-21,79.11294514597135,80.33849632105108,-0.005357192046346326,-1,0.0,1000000,1000000.0,0.0
2023-11-22,78.31033425603896,81.14922281205119,0.010091382439624708,-1,0.0,1000000,1000000.0,0.0
2023-11-23,78.24368998942234,80.9021963454639,-0.0030441014470270478,-1,0.0,1000000,1000000.0,0.0
2023-11-24,77.90923450325369,80.43941404731277,-0.005720268658405692,-1,0.0,1000000,1000000.0,0.0
2023-11-27,77.30737918189485,79.2220236693366,-0.015134252187119723,-1,0.0,1000000,1000000.0,0.0
2023-11-28,76.90627942910957,79.1501418852149,-0.0009073459726518518,-1,0.0,1000000,1000000.0,0.0
2023-11-29,75.3685246845851,79.15896515576833,0.00011147510722375742,-1,0.0,1000000,1000000.0,0.0
2023-11-30,75.1011248493949,78.92876165807915,-0.0029081165631230643,-1,0.0,1000000,1000000.0,0.0
2023-12-01,74.96742493179981,77.72014935462057,-0.015312698160580673,-1,0.0,1000000,1000000.0,0.0
2023-12-04,74.76666936322626,76.68536602680629,-0.013314222069913728,-1,0.0,1000000,1000000.0,0.0
2023-12-05,73.76412567344398,76.06391551214621,-0.008103899698970518,-1,0.0,1000000,1000000.0,0.0
2023-12-06,73.89782559103908,75.21471715107788,-0.011164273563234128,-1,0.0,1000000,1000000.0,0.0
2023-12-07,73.49631445389197,75.03251184345683,-0.0024224688268795758,-1,0.0,1000000,1000000.0,0.0
2023-12-08,72.56041503072632,74.84144811281003,-0.0025464125610699107,-1,0.0,1000000,1000000.0,0.0
2023-12-11,72.89487051689495,74.53984492204818,-0.004029895176630438,-1,0.0,1000000,1000000.0,0.0
2023-12-12,73.36261453629687,73.98211579614876,-0.007482295227239533,-1,0.0,1000000,1000000.0,0.0
2023-12-13,71.62451560756067,74.33463985396344,0.004764990214473297,-1,0.0,1000000,1000000.0,0.0
2023-12-14,71.5574599565822,74.10599813040182,-0.003075843563792202,-1,0.0,1000000,1000000.0,0.0
2023-12-15,71.95855970936748,73.2723220967556,-0.011249778083809336,-1,0.0,1000000,1000000.0,0.0
2023-12-18,71.42376003898711,73.53527263330588,0.003588674809610337,-1,0.0,1000000,1000000.0,0.0
2023-12-19,71.22300447041356,72.9457104328258,-0.008017406876561273,-1,0.0,1000000,1000000.0,0.0
2023-12-20,70.75526045101165,72.49858605020432,-0.006129550044388532,-1,0.0,1000000,1000000.0,0.0
2023-12-21,71.69115987417729,72.17834702732875,-0.0044171761178046776,-1,0.0,1000000,1000000.0,0.0
2023-12-22,71.89191544275086,72.8690830649403,0.009569851154252795,-1,0.0,1000000,1000000.0,0.0
2023-12-25,71.82485979177238,73.25608165454172,0.005310874973636359,-1,0.0,1000000,1000000.0,0.0
2023-12-26,71.22300447041356,72.88971254441299,-0.005001210846308113,-1,0.0,1000000,1000000.0,0.0
2023-12-27,71.35711577237048,72.3818697985237,-0.006967276014154367,-1,0.0,1000000,1000000.0,0.0
2023-12-28,73.56337010487042,72.39208410262482,0.00014111688644624643,-1,0.0,1000000,1000000.0,0.0
2023-12-29,73.16227035208514,75.03544958578681,0.03651456531372532,1,13668.247242569336,999000,1999000.0,0.9990000000000001
